2018-03-30 00:50:02,757 INFO 61090 [egg-logrotator] agent logger reload: got log-reload message
2018-03-30 01:19:42,184 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/spa/ssr/components/home.js","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314390691,"size":10359,"blocks":24,"atimeMs":1522343982121.4224,"mtimeMs":1522343982122.5894,"ctimeMs":1522343982122.5894,"birthtimeMs":1520488254688.9165,"atime":"2018-03-29T17:19:42.121Z","mtime":"2018-03-29T17:19:42.123Z","ctime":"2018-03-29T17:19:42.123Z","birthtime":"2018-03-08T05:50:54.689Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:19:43,467 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/config/manifest.json","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314672790,"size":1626,"blocks":8,"atimeMs":1522336053784.6948,"mtimeMs":1522343983306.0105,"ctimeMs":1522343983306.0105,"birthtimeMs":1522333539106.7646,"atime":"2018-03-29T15:07:33.785Z","mtime":"2018-03-29T17:19:43.306Z","ctime":"2018-03-29T17:19:43.306Z","birthtime":"2018-03-29T14:25:39.107Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:20:06,087 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/spa/ssr/components/home.js","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314390691,"size":10355,"blocks":24,"atimeMs":1522344005971.7085,"mtimeMs":1522344005972.8945,"ctimeMs":1522344005972.8945,"birthtimeMs":1520488254688.9165,"atime":"2018-03-29T17:20:05.972Z","mtime":"2018-03-29T17:20:05.973Z","ctime":"2018-03-29T17:20:05.973Z","birthtime":"2018-03-08T05:50:54.689Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:20:07,245 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/config/manifest.json","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314672790,"size":1626,"blocks":8,"atimeMs":1522336053784.6948,"mtimeMs":1522344007070.9946,"ctimeMs":1522344007070.9946,"birthtimeMs":1522333539106.7646,"atime":"2018-03-29T15:07:33.785Z","mtime":"2018-03-29T17:20:07.071Z","ctime":"2018-03-29T17:20:07.071Z","birthtime":"2018-03-29T14:25:39.107Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:20:12,728 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/spa/ssr/components/home.js","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314390691,"size":10367,"blocks":24,"atimeMs":1522344012715.727,"mtimeMs":1522344012716.7036,"ctimeMs":1522344012716.7036,"birthtimeMs":1520488254688.9165,"atime":"2018-03-29T17:20:12.716Z","mtime":"2018-03-29T17:20:12.717Z","ctime":"2018-03-29T17:20:12.717Z","birthtime":"2018-03-08T05:50:54.689Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:20:13,772 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/config/manifest.json","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314672790,"size":1626,"blocks":8,"atimeMs":1522336053784.6948,"mtimeMs":1522344013697.1755,"ctimeMs":1522344013697.1755,"birthtimeMs":1522333539106.7646,"atime":"2018-03-29T15:07:33.785Z","mtime":"2018-03-29T17:20:13.697Z","ctime":"2018-03-29T17:20:13.697Z","birthtime":"2018-03-29T14:25:39.107Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:20:30,421 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/spa/ssr/components/home.js","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314390691,"size":10376,"blocks":24,"atimeMs":1522344030359.648,"mtimeMs":1522344030360.3372,"ctimeMs":1522344030360.3372,"birthtimeMs":1520488254688.9165,"atime":"2018-03-29T17:20:30.360Z","mtime":"2018-03-29T17:20:30.360Z","ctime":"2018-03-29T17:20:30.360Z","birthtime":"2018-03-08T05:50:54.689Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:20:31,754 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/config/manifest.json","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314672790,"size":1626,"blocks":8,"atimeMs":1522336053784.6948,"mtimeMs":1522344031626.5537,"ctimeMs":1522344031626.5537,"birthtimeMs":1522333539106.7646,"atime":"2018-03-29T15:07:33.785Z","mtime":"2018-03-29T17:20:31.627Z","ctime":"2018-03-29T17:20:31.627Z","birthtime":"2018-03-29T14:25:39.107Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:21:08,000 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/spa/ssr/components/home.js","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314390691,"size":10376,"blocks":24,"atimeMs":1522344067920.3743,"mtimeMs":1522344067920.9922,"ctimeMs":1522344067920.9922,"birthtimeMs":1520488254688.9165,"atime":"2018-03-29T17:21:07.920Z","mtime":"2018-03-29T17:21:07.921Z","ctime":"2018-03-29T17:21:07.921Z","birthtime":"2018-03-08T05:50:54.689Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:21:09,240 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/config/manifest.json","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314672790,"size":1626,"blocks":8,"atimeMs":1522336053784.6948,"mtimeMs":1522344069110.7524,"ctimeMs":1522344069110.7524,"birthtimeMs":1522333539106.7646,"atime":"2018-03-29T15:07:33.785Z","mtime":"2018-03-29T17:21:09.111Z","ctime":"2018-03-29T17:21:09.111Z","birthtime":"2018-03-29T14:25:39.107Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:21:36,542 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/spa/ssr/components/home.js","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314390691,"size":10385,"blocks":24,"atimeMs":1522344096477.863,"mtimeMs":1522344096478.9556,"ctimeMs":1522344096478.9556,"birthtimeMs":1520488254688.9165,"atime":"2018-03-29T17:21:36.478Z","mtime":"2018-03-29T17:21:36.479Z","ctime":"2018-03-29T17:21:36.479Z","birthtime":"2018-03-08T05:50:54.689Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:21:37,734 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/config/manifest.json","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314672790,"size":1626,"blocks":8,"atimeMs":1522336053784.6948,"mtimeMs":1522344097637.4226,"ctimeMs":1522344097637.4226,"birthtimeMs":1522333539106.7646,"atime":"2018-03-29T15:07:33.785Z","mtime":"2018-03-29T17:21:37.637Z","ctime":"2018-03-29T17:21:37.637Z","birthtime":"2018-03-29T14:25:39.107Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:22:38,121 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/spa/ssr/components/home.js","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314390691,"size":10356,"blocks":24,"atimeMs":1522344158058.2317,"mtimeMs":1522344158059.3489,"ctimeMs":1522344158059.3489,"birthtimeMs":1520488254688.9165,"atime":"2018-03-29T17:22:38.058Z","mtime":"2018-03-29T17:22:38.059Z","ctime":"2018-03-29T17:22:38.059Z","birthtime":"2018-03-08T05:50:54.689Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:22:39,523 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/config/manifest.json","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314672790,"size":1626,"blocks":8,"atimeMs":1522336053784.6948,"mtimeMs":1522344159428.8652,"ctimeMs":1522344159428.8652,"birthtimeMs":1522333539106.7646,"atime":"2018-03-29T15:07:33.785Z","mtime":"2018-03-29T17:22:39.429Z","ctime":"2018-03-29T17:22:39.429Z","birthtime":"2018-03-29T14:25:39.107Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:25:20,366 INFO 61090 Recieved a change event from eventSource: {"event":"rename","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/listviewbody","remove":true,"isDirectory":true,"isFile":false}
2018-03-30 01:25:20,368 INFO 61090 Recieved a change event from eventSource: {"event":"rename","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/listview","stat":{"dev":16777220,"mode":16877,"nlink":4,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314536749,"size":128,"blocks":0,"atimeMs":1522344320355.134,"mtimeMs":1522325970397.2422,"ctimeMs":1522344320248.6472,"birthtimeMs":1522082621924.3367,"atime":"2018-03-29T17:25:20.355Z","mtime":"2018-03-29T12:19:30.397Z","ctime":"2018-03-29T17:25:20.249Z","birthtime":"2018-03-26T16:43:41.924Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-03-30 01:25:36,654 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/spa/ssr/components/home.js","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314390691,"size":10366,"blocks":24,"atimeMs":1522344336592.0276,"mtimeMs":1522344336593.2107,"ctimeMs":1522344336593.2107,"birthtimeMs":1520488254688.9165,"atime":"2018-03-29T17:25:36.592Z","mtime":"2018-03-29T17:25:36.593Z","ctime":"2018-03-29T17:25:36.593Z","birthtime":"2018-03-08T05:50:54.689Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:25:38,643 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/config/manifest.json","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314672790,"size":1626,"blocks":8,"atimeMs":1522336053784.6948,"mtimeMs":1522344338394.267,"ctimeMs":1522344338394.267,"birthtimeMs":1522333539106.7646,"atime":"2018-03-29T15:07:33.785Z","mtime":"2018-03-29T17:25:38.394Z","ctime":"2018-03-29T17:25:38.394Z","birthtime":"2018-03-29T14:25:39.107Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:25:46,349 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/spa/ssr/components/help.js","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314431790,"size":9582,"blocks":24,"atimeMs":1522344346337.396,"mtimeMs":1522344346338.5012,"ctimeMs":1522344346338.5012,"birthtimeMs":1521735576773.1719,"atime":"2018-03-29T17:25:46.337Z","mtime":"2018-03-29T17:25:46.339Z","ctime":"2018-03-29T17:25:46.339Z","birthtime":"2018-03-22T16:19:36.773Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:25:47,228 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/spa/ssr/components/help.js","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314431790,"size":9582,"blocks":24,"atimeMs":1522344346915.6729,"mtimeMs":1522344346000,"ctimeMs":1522344346725.1887,"birthtimeMs":1521735576773.1719,"atime":"2018-03-29T17:25:46.916Z","mtime":"2018-03-29T17:25:46.000Z","ctime":"2018-03-29T17:25:46.725Z","birthtime":"2018-03-22T16:19:36.773Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:25:47,293 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/config/manifest.json","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314672790,"size":1626,"blocks":8,"atimeMs":1522336053784.6948,"mtimeMs":1522344347227.347,"ctimeMs":1522344347227.347,"birthtimeMs":1522333539106.7646,"atime":"2018-03-29T15:07:33.785Z","mtime":"2018-03-29T17:25:47.227Z","ctime":"2018-03-29T17:25:47.227Z","birthtime":"2018-03-29T14:25:39.107Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:25:48,135 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/config/manifest.json","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314672790,"size":1626,"blocks":8,"atimeMs":1522336053784.6948,"mtimeMs":1522344347986.2532,"ctimeMs":1522344347986.2532,"birthtimeMs":1522333539106.7646,"atime":"2018-03-29T15:07:33.785Z","mtime":"2018-03-29T17:25:47.986Z","ctime":"2018-03-29T17:25:47.986Z","birthtime":"2018-03-29T14:25:39.107Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:26:09,480 INFO 61090 Recieved a change event from eventSource: {"event":"rename","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/listview/listviewind","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314689325,"size":0,"blocks":0,"atimeMs":1522344369471.836,"mtimeMs":1522344369407.1516,"ctimeMs":1522344369407.1516,"birthtimeMs":1522344369407.1516,"atime":"2018-03-29T17:26:09.472Z","mtime":"2018-03-29T17:26:09.407Z","ctime":"2018-03-29T17:26:09.407Z","birthtime":"2018-03-29T17:26:09.407Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:26:33,919 INFO 61090 Recieved a change event from eventSource: {"event":"rename","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/listview/listviewind","remove":true,"isDirectory":false,"isFile":false}
2018-03-30 01:26:33,919 INFO 61090 Recieved a change event from eventSource: {"event":"rename","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/listview/listviewindicator.jsx","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314689325,"size":0,"blocks":0,"atimeMs":1522344393887.8767,"mtimeMs":1522344393808,"ctimeMs":1522344393808.5447,"birthtimeMs":1522344369407.1516,"atime":"2018-03-29T17:26:33.888Z","mtime":"2018-03-29T17:26:33.808Z","ctime":"2018-03-29T17:26:33.809Z","birthtime":"2018-03-29T17:26:09.407Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:27:13,873 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/listview/listviewindicator.jsx","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314689325,"size":293,"blocks":8,"atimeMs":1522344433809.6917,"mtimeMs":1522344433810.2239,"ctimeMs":1522344433810.2239,"birthtimeMs":1522344369407.1516,"atime":"2018-03-29T17:27:13.810Z","mtime":"2018-03-29T17:27:13.810Z","ctime":"2018-03-29T17:27:13.810Z","birthtime":"2018-03-29T17:26:09.407Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:27:24,658 INFO 61090 Recieved a change event from eventSource: {"event":"change","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/listview/listviewindicator.jsx","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314689325,"size":289,"blocks":8,"atimeMs":1522344444645.4604,"mtimeMs":1522344444646.0342,"ctimeMs":1522344444646.0342,"birthtimeMs":1522344369407.1516,"atime":"2018-03-29T17:27:24.645Z","mtime":"2018-03-29T17:27:24.646Z","ctime":"2018-03-29T17:27:24.646Z","birthtime":"2018-03-29T17:26:09.407Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-03-30 01:33:46,951 INFO 61090 Recieved a change event from eventSource: {"event":"rename","path":"/Users/xingding/Documents/works/goodsogood/union/chongqing/projects/mobile/ssr-single-help-new/app/web/component/listview/listviewindicator.less","stat":{"dev":16777220,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4194304,"ino":4314689976,"size":0,"blocks":0,"atimeMs":1522344826950.4412,"mtimeMs":1522344826883.0938,"ctimeMs":1522344826883.0938,"birthtimeMs":1522344826883.0938,"atime":"2018-03-29T17:33:46.950Z","mtime":"2018-03-29T17:33:46.883Z","ctime":"2018-03-29T17:33:46.883Z","birthtime":"2018-03-29T17:33:46.883Z"},"remove":false,"isDirectory":false,"isFile":true}
